núm_corre,año_ocu,mes_ocu,día_ocu,día_sem_ocu,hora_ocu,g_hora,g_hora_mañ.tar.noch,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_60ymás,g_edad_80ymás,edad_quinquenales,delito_com,g_delitos
26994,2020,12,24,4,19,4,3,12,1230,99,1,23,3,3,5,1,1
26995,2020,12,24,4,23,4,3,2,203,99,1,64,11,11,13,2,1
26996,2020,12,24,4,15,3,2,1,101,16,1,17,2,2,4,7,2
26997,2020,12,24,4,8,2,1,1,103,99,1,33,5,5,7,8,2
26998,2020,12,24,4,19,4,3,1,114,99,2,20,3,3,5,8,2
26999,2020,12,24,4,13,3,2,1,101,19,1,35,6,6,8,8,2
27000,2020,12,24,4,18,4,3,21,2102,99,1,50,9,9,11,8,2
27001,2020,12,24,4,23,4,3,20,2001,99,2,22,3,3,5,8,2
27002,2020,12,24,4,11,2,1,5,513,99,1,21,3,3,5,7,2
27003,2020,12,24,4,22,4,3,5,513,99,1,999,12,16,18,7,2
27004,2020,12,24,4,21,4,3,6,609,99,1,27,4,4,6,7,2
27005,2020,12,24,4,17,3,2,10,1002,99,1,34,5,5,7,7,2
27006,2020,12,24,4,22,4,3,9,920,99,1,34,5,5,7,7,2
27007,2020,12,24,4,19,4,3,12,1230,99,1,24,3,3,5,7,2
27008,2020,12,24,4,23,4,3,2,203,99,1,37,6,6,8,8,2
27009,2020,12,24,4,23,4,3,2,203,99,1,40,7,7,9,8,2
27010,2020,12,24,4,23,4,3,2,203,99,1,61,11,11,13,8,2
27011,2020,12,24,4,23,4,3,2,203,99,1,25,4,4,6,8,2
27012,2020,12,24,4,23,4,3,2,203,99,1,18,2,2,4,8,2
27013,2020,12,24,4,23,4,3,2,203,99,1,64,11,11,13,8,2
27014,2020,12,24,4,23,4,3,2,203,99,1,42,7,7,9,8,2
27015,2020,12,24,4,23,4,3,2,203,99,2,39,6,6,8,8,2
27016,2020,12,25,5,8,2,1,1,101,5,1,53,9,9,11,2,1
27017,2020,12,25,5,20,4,3,22,2217,99,1,39,6,6,8,1,1
27018,2020,12,25,5,20,4,3,21,2101,99,1,25,4,4,6,1,1
27019,2020,12,25,5,20,4,3,21,2101,99,1,30,5,5,7,1,1
27020,2020,12,25,5,3,1,1,20,2007,99,1,44,7,7,9,1,1
27021,2020,12,25,5,3,1,1,20,2007,99,1,21,3,3,5,1,1
27022,2020,12,25,5,9,2,1,6,614,99,1,20,3,3,5,2,1
27023,2020,12,25,5,20,4,3,13,1304,99,1,21,3,3,5,1,1
27024,2020,12,25,5,20,4,3,13,1304,99,1,40,7,7,9,1,1
27025,2020,12,25,5,7,2,1,18,1801,99,1,22,3,3,5,1,1
27026,2020,12,25,5,20,4,3,18,1804,99,1,24,3,3,5,2,1
27027,2020,12,25,5,7,2,1,17,1704,99,1,48,8,8,10,2,1
27028,2020,12,25,5,0,1,1,1,101,1,1,28,4,4,6,9,2
27029,2020,12,25,5,13,3,2,1,101,17,1,20,3,3,5,7,2
27030,2020,12,25,5,5,1,1,1,101,11,1,39,6,6,8,8,2
27031,2020,12,25,5,5,1,1,1,101,7,1,24,3,3,5,9,2
27032,2020,12,25,5,6,2,1,1,115,99,2,38,6,6,8,7,2
27033,2020,12,25,5,22,4,3,1,116,99,1,46,8,8,10,7,2
27034,2020,12,25,5,13,3,2,1,110,99,1,65,11,12,14,8,2
27035,2020,12,25,5,14,3,2,22,2215,99,1,30,5,5,7,8,2
27036,2020,12,25,5,6,2,1,21,2103,99,1,30,5,5,7,7,2
27037,2020,12,25,5,6,2,1,21,2103,99,2,25,4,4,6,7,2
27038,2020,12,25,5,3,1,1,20,2007,99,1,22,3,3,5,7,2
27039,2020,12,25,5,6,2,1,20,2001,99,1,21,3,3,5,7,2
27040,2020,12,25,5,3,1,1,5,502,99,1,20,3,3,5,7,2
27041,2020,12,25,5,2,1,1,9,920,99,1,20,3,3,5,7,2
27042,2020,12,25,5,20,4,3,16,1601,99,1,18,2,2,4,8,2
27043,2020,12,25,5,2,1,1,18,1803,99,1,29,4,4,6,8,2
27044,2020,12,25,5,21,4,3,7,706,99,1,20,3,3,5,8,2
27045,2020,12,25,5,22,4,3,1,116,99,2,25,4,4,6,9,2
27046,2020,12,25,5,20,4,3,21,2101,99,1,29,4,4,6,7,2
27047,2020,12,26,6,99,5,4,10,1001,99,1,30,5,5,7,1,1
27048,2020,12,26,6,10,2,1,9,917,99,1,20,3,3,5,1,1
27049,2020,12,26,6,11,2,1,18,1802,99,2,42,7,7,9,1,1
27050,2020,12,26,6,23,4,3,17,1705,99,1,70,11,13,15,2,1
27051,2020,12,27,7,15,3,2,1,101,18,2,16,2,2,4,5,1
27052,2020,12,27,7,7,2,1,1,115,99,1,28,4,4,6,1,1
27053,2020,12,27,7,18,4,3,5,514,99,1,39,6,6,8,1,1
27054,2020,12,27,7,7,2,1,9,920,99,2,44,7,7,9,1,1
27055,2020,12,27,7,17,3,2,16,1613,99,1,27,4,4,6,1,1
27056,2020,12,27,7,13,3,2,1,108,99,1,24,3,3,5,1,1
27057,2020,12,27,7,12,3,2,20,2001,99,2,35,6,6,8,9,2
27058,2020,12,27,7,21,4,3,2,203,99,2,51,9,9,11,8,2
27059,2020,12,27,7,10,2,1,18,1803,99,1,29,4,4,6,7,2
27060,2020,12,28,1,11,2,1,21,2101,99,1,22,3,3,5,1,1
27061,2020,12,28,1,6,2,1,20,2001,99,1,17,2,2,4,1,1
27062,2020,12,28,1,4,1,1,1,101,12,1,20,3,3,5,7,2
27063,2020,12,28,1,1,1,1,1,101,7,2,20,3,3,5,8,2
27064,2020,12,28,1,6,2,1,1,101,7,1,20,3,3,5,7,2
27065,2020,12,28,1,20,4,3,1,108,99,2,17,2,2,4,8,2
27066,2020,12,28,1,21,4,3,1,108,99,1,72,11,13,15,7,2
27067,2020,12,28,1,15,3,2,5,513,99,1,26,4,4,6,7,2
27068,2020,12,28,1,17,3,2,18,1801,99,2,28,4,4,6,9,2
27069,2020,12,29,2,14,3,2,1,101,6,1,22,3,3,5,1,1
27070,2020,12,29,2,10,2,1,1,101,16,1,43,7,7,9,1,1
27071,2020,12,29,2,7,2,1,22,2205,99,1,43,7,7,9,2,1
27072,2020,12,29,2,12,3,2,22,2205,99,1,16,2,2,4,1,1
27073,2020,12,29,2,19,4,3,19,1901,99,1,30,5,5,7,1,1
27074,2020,12,29,2,12,3,2,5,511,99,2,15,2,2,4,1,1
27075,2020,12,29,2,11,2,1,17,1701,99,1,28,4,4,6,2,1
27076,2020,12,29,2,14,3,2,1,101,6,1,19,2,2,4,7,2
27077,2020,12,29,2,15,3,2,1,113,99,1,64,11,11,13,7,2
27078,2020,12,29,2,5,1,1,11,1108,99,1,28,4,4,6,7,2
27079,2020,12,29,2,13,3,2,13,1327,99,2,24,3,3,5,8,2
27080,2020,12,30,3,7,2,1,6,604,99,1,999,12,16,18,2,1
27081,2020,12,30,3,17,3,2,3,302,99,1,47,8,8,10,1,1
27082,2020,12,30,3,20,4,3,1,101,7,1,38,6,6,8,8,2
27083,2020,12,30,3,14,3,2,5,506,99,1,36,6,6,8,7,2
27084,2020,12,31,4,20,4,3,1,114,99,2,15,2,2,4,1,1
27085,2020,12,31,4,20,4,3,1,114,99,1,21,3,3,5,1,1
27086,2020,12,31,4,7,2,1,1,108,99,1,40,7,7,9,1,1
27087,2020,12,31,4,14,3,2,1,108,99,1,40,7,7,9,1,1
27088,2020,12,31,4,21,4,3,21,2101,99,1,20,3,3,5,2,1
27089,2020,12,31,4,11,2,1,20,2004,99,1,30,5,5,7,1,1
27090,2020,12,31,4,6,2,1,5,506,99,1,17,2,2,4,1,1
27091,2020,12,31,4,7,2,1,5,513,99,1,40,7,7,9,1,1
27092,2020,12,31,4,22,4,3,18,1802,99,1,38,6,6,8,1,1
27093,2020,12,31,4,18,4,3,1,101,16,1,24,3,3,5,7,2
27094,2020,12,31,4,7,2,1,1,108,99,1,29,4,4,6,7,2
27095,2020,12,31,4,18,4,3,20,2006,99,1,19,2,2,4,8,2
27096,2020,12,31,4,23,4,3,19,1903,99,1,34,5,5,7,1,1
27097,2020,12,31,4,18,4,3,9,921,99,2,45,8,8,10,7,2
27098,2020,12,31,4,19,4,3,2,201,99,1,27,4,4,6,7,2
27099,2020,12,31,4,13,3,2,1,101,21,1,26,4,4,6,5,1
27100,2020,12,31,4,21,4,3,21,2102,99,1,40,7,7,9,2,1
27101,2020,12,31,4,19,4,3,12,1223,99,1,33,5,5,7,1,1
27102,2020,11,1,7,1,1,1,1,107,99,1,20,3,3,5,88,7
27103,2020,11,1,7,1,1,1,17,1709,99,1,22,3,3,5,88,7
27104,2020,11,2,1,15,3,2,20,2005,99,2,29,4,4,6,89,7
27105,2020,11,3,2,17,3,2,20,2001,99,1,13,1,1,3,88,7
27106,2020,11,3,2,10,2,1,7,701,99,1,35,6,6,8,88,7
27107,2020,11,4,3,16,3,2,1,101,18,1,32,5,5,7,93,7
27108,2020,11,4,3,4,1,1,19,1911,99,2,36,6,6,8,88,7
27109,2020,11,5,4,10,2,1,18,1803,99,1,14,1,1,3,88,7
27110,2020,11,6,5,13,3,2,20,2005,99,1,32,5,5,7,88,7
27111,2020,11,6,5,21,4,3,13,1302,99,1,37,6,6,8,87,7
27112,2020,11,7,6,22,4,3,1,101,5,1,58,10,10,12,108,7
27113,2020,11,7,6,23,4,3,21,2101,99,1,23,3,3,5,106,7
27114,2020,11,7,6,21,4,3,16,1609,99,2,26,4,4,6,88,7
27115,2020,11,7,6,11,2,1,17,1701,99,1,50,9,9,11,88,7
27116,2020,11,8,7,0,1,1,4,416,99,2,38,6,6,8,89,7
27117,2020,11,9,1,16,3,2,1,108,99,1,72,11,13,15,88,7
27118,2020,11,9,1,16,3,2,6,608,99,1,29,4,4,6,88,7
27119,2020,11,10,2,21,4,3,1,102,99,2,34,5,5,7,88,7
27120,2020,11,10,2,12,3,2,6,605,99,2,36,6,6,8,88,7
27121,2020,11,11,3,11,2,1,8,802,99,2,26,4,4,6,88,7
27122,2020,11,14,6,21,4,3,6,611,99,1,53,9,9,11,87,7
27123,2020,11,14,6,7,2,1,17,1707,99,1,39,6,6,8,86,7
27124,2020,11,14,6,15,3,2,17,1703,99,1,38,6,6,8,88,7
27125,2020,11,15,7,8,2,1,1,108,99,1,64,11,11,13,88,7
27126,2020,11,16,1,15,3,2,6,614,99,1,37,6,6,8,88,7
27127,2020,11,16,1,8,2,1,4,410,99,1,46,8,8,10,88,7
27128,2020,11,17,2,12,3,2,1,101,15,1,19,2,2,4,88,7
27129,2020,11,17,2,21,4,3,5,501,99,1,31,5,5,7,116,7
27130,2020,11,19,4,11,2,1,15,1503,99,1,63,11,11,13,88,7
27131,2020,11,19,4,18,4,3,4,414,99,1,26,4,4,6,89,7
27132,2020,11,21,6,22,4,3,20,2001,99,1,28,4,4,6,88,7
27133,2020,11,21,6,19,4,3,16,1613,99,2,9,1,1,2,88,7
27134,2020,11,21,6,17,3,2,7,709,99,2,21,3,3,5,88,7
27135,2020,11,22,7,21,4,3,21,2107,99,1,48,8,8,10,106,7
27136,2020,11,22,7,21,4,3,18,1804,99,1,50,9,9,11,88,7
27137,2020,11,23,1,8,2,1,21,2102,99,1,47,8,8,10,88,7
27138,2020,11,23,1,7,2,1,20,2007,99,1,22,3,3,5,88,7
27139,2020,11,23,1,7,2,1,20,2003,99,1,53,9,9,11,88,7
27140,2020,11,23,1,1,1,1,17,1707,99,1,56,10,10,12,88,7
27141,2020,11,24,2,12,3,2,1,115,99,2,16,2,2,4,90,7
27142,2020,11,26,4,19,4,3,1,115,99,1,49,8,8,10,87,7
27143,2020,11,29,7,23,4,3,20,2001,99,1,20,3,3,5,88,7
27144,2020,11,30,1,22,4,3,17,1703,99,1,21,3,3,5,88,7
27145,2020,12,1,2,20,4,3,1,108,99,1,57,10,10,12,88,7
27146,2020,12,1,2,21,4,3,6,601,99,1,47,8,8,10,88,7
27147,2020,12,1,2,9,2,1,18,1803,99,1,76,11,14,16,88,7
27148,2020,12,1,2,5,1,1,3,312,99,2,17,2,2,4,88,7
27149,2020,12,2,3,19,4,3,3,302,99,2,19,2,2,4,88,7
27150,2020,12,3,4,23,4,3,10,1016,99,1,29,4,4,6,106,7
27151,2020,12,3,4,1,1,1,4,401,99,2,39,6,6,8,89,7
27152,2020,12,4,5,12,3,2,13,1325,99,1,999,12,16,18,89,7
27153,2020,12,5,6,7,2,1,1,108,99,1,17,2,2,4,88,7
27154,2020,12,5,6,18,4,3,6,602,99,1,37,6,6,8,88,7
27155,2020,12,5,6,6,2,1,11,1102,99,1,42,7,7,9,89,7
27156,2020,12,5,6,16,3,2,7,701,99,2,53,9,9,11,88,7
27157,2020,12,6,7,13,3,2,1,103,99,2,14,1,1,3,87,7
27158,2020,12,6,7,11,2,1,1,108,99,2,27,4,4,6,87,7
27159,2020,12,6,7,5,1,1,20,2006,99,1,32,5,5,7,88,7
27160,2020,12,7,1,9,2,1,1,108,99,1,30,5,5,7,88,7
27161,2020,12,7,1,17,3,2,22,2201,99,2,11,1,1,3,88,7
27162,2020,12,7,1,13,3,2,15,1502,99,1,23,3,3,5,88,7
27163,2020,12,7,1,8,2,1,2,206,99,2,57,10,10,12,88,7
27164,2020,12,8,2,19,4,3,22,2211,99,2,14,1,1,3,88,7
27165,2020,12,9,3,14,3,2,6,604,99,2,13,1,1,3,88,7
27166,2020,12,9,3,23,4,3,9,910,99,2,40,7,7,9,87,7
27167,2020,12,9,3,19,4,3,16,1614,99,1,25,4,4,6,87,7
27168,2020,12,10,4,15,3,2,5,502,99,1,68,11,12,14,87,7
27169,2020,12,10,4,21,4,3,16,1609,99,1,44,7,7,9,88,7
27170,2020,12,11,5,14,3,2,1,115,99,1,18,2,2,4,88,7
27171,2020,12,11,5,9,2,1,22,2201,99,1,16,2,2,4,121,7
27172,2020,12,12,6,7,2,1,10,1008,99,1,36,6,6,8,88,7
27173,2020,12,12,6,18,4,3,14,1413,99,1,30,5,5,7,88,7
27174,2020,12,12,6,4,1,1,1,101,9,2,35,6,6,8,110,7
27175,2020,12,13,7,0,1,1,4,412,99,1,20,3,3,5,88,7
27176,2020,12,16,3,17,3,2,3,301,99,1,49,8,8,10,87,7
27177,2020,12,17,4,17,3,2,1,101,8,2,11,1,1,3,88,7
27178,2020,12,17,4,22,4,3,9,902,99,1,31,5,5,7,88,7
27179,2020,12,17,4,8,2,1,17,1712,99,1,48,8,8,10,88,7
27180,2020,12,18,5,10,2,1,9,904,99,1,55,10,10,12,88,7
27181,2020,12,19,6,13,3,2,9,920,99,2,36,6,6,8,88,7
27182,2020,12,19,6,19,4,3,2,203,99,1,24,3,3,5,88,7
27183,2020,12,20,7,2,1,1,1,115,99,1,35,6,6,8,88,7
27184,2020,12,20,7,21,4,3,5,511,99,2,26,4,4,6,88,7
27185,2020,12,21,1,12,3,2,1,111,99,1,33,5,5,7,93,7
27186,2020,12,21,1,22,4,3,12,1215,99,1,25,4,4,6,88,7
27187,2020,12,22,2,0,1,1,4,402,99,1,12,1,1,3,88,7
27188,2020,12,22,2,13,3,2,3,311,99,1,38,6,6,8,88,7
27189,2020,12,24,4,0,1,1,1,101,11,1,35,6,6,8,92,7
27190,2020,12,24,4,22,4,3,1,101,19,1,47,8,8,10,88,7
27191,2020,12,25,5,20,4,3,22,2202,99,1,40,7,7,9,93,7
27192,2020,12,25,5,19,4,3,20,2001,99,2,34,5,5,7,92,7
27193,2020,12,26,6,1,1,1,2,207,99,1,22,3,3,5,89,7
27194,2020,12,28,1,13,3,2,1,114,99,1,30,5,5,7,89,7
27195,2020,12,30,3,7,2,1,6,602,99,1,43,7,7,9,88,7
27196,2020,12,30,3,5,1,1,2,208,99,1,23,3,3,5,88,7
27197,2020,12,31,4,18,4,3,9,921,99,1,65,11,12,14,106,7
27198,2020,12,31,4,7,2,1,4,412,99,2,31,5,5,7,89,7
27199,2020,11,2,1,10,2,1,14,1401,99,1,26,4,4,6,94,6
27200,2020,11,2,1,15,3,2,14,1416,99,2,29,4,4,6,74,6
27201,2020,11,2,1,14,3,2,3,304,99,1,25,4,4,6,104,6
27202,2020,11,2,1,14,3,2,3,308,99,1,32,5,5,7,97,6
27203,2020,11,2,1,19,4,3,3,315,99,1,29,4,4,6,97,6
27204,2020,11,2,1,8,2,1,7,701,99,1,42,7,7,9,104,6
27205,2020,11,1,7,17,3,2,8,801,99,2,21,3,3,5,104,6
27206,2020,11,2,1,15,3,2,1,114,99,1,32,5,5,7,104,6
27207,2020,11,2,1,15,3,2,1,114,99,1,38,6,6,8,104,6
27208,2020,11,3,2,12,3,2,9,920,99,2,29,4,4,6,104,6
27209,2020,11,4,3,16,3,2,12,1218,99,2,30,5,5,7,104,6
27210,2020,11,5,4,12,3,2,12,1220,99,1,999,12,16,18,104,6
27211,2020,11,5,4,2,1,1,9,920,99,1,24,3,3,5,104,6
27212,2020,11,7,6,18,4,3,9,917,99,1,55,10,10,12,104,6
27213,2020,11,7,6,18,4,3,12,1222,99,1,20,3,3,5,104,6
27214,2020,11,9,1,12,3,2,9,917,99,1,29,4,4,6,104,6
27215,2020,11,9,1,15,3,2,9,920,99,2,61,11,11,13,104,6
27216,2020,11,9,1,16,3,2,9,920,99,2,24,3,3,5,104,6
27217,2020,11,9,1,12,3,2,9,920,99,1,48,8,8,10,104,6
27218,2020,11,11,3,18,4,3,9,920,99,2,38,6,6,8,104,6
27219,2020,11,11,3,18,4,3,9,920,99,2,22,3,3,5,104,6
27220,2020,11,13,5,12,3,2,9,922,99,2,49,8,8,10,104,6
27221,2020,11,13,5,15,3,2,9,920,99,1,58,10,10,12,104,6
27222,2020,11,13,5,18,4,3,9,920,99,1,46,8,8,10,104,6
27223,2020,11,15,7,8,2,1,9,921,99,2,45,8,8,10,104,6
27224,2020,11,2,1,17,3,2,13,1301,99,1,43,7,7,9,104,6
27225,2020,11,3,2,12,3,2,13,1310,99,1,999,12,16,18,74,6
27226,2020,11,3,2,13,3,2,13,1301,99,2,25,4,4,6,74,6
27227,2020,11,4,3,3,1,1,13,1301,99,1,30,5,5,7,104,6
27228,2020,11,5,4,8,2,1,13,1302,99,1,27,4,4,6,104,6
27229,2020,11,11,3,11,2,1,13,1301,99,2,59,10,10,12,104,6
27230,2020,11,11,3,14,3,2,13,1304,99,2,24,3,3,5,104,6
27231,2020,11,13,5,13,3,2,13,1301,99,2,20,3,3,5,104,6
27232,2020,11,13,5,12,3,2,13,1301,99,2,30,5,5,7,104,6
27233,2020,11,13,5,16,3,2,13,1301,99,2,36,6,6,8,104,6
27234,2020,11,2,1,8,2,1,12,1202,99,2,33,5,5,7,104,6
27235,2020,11,3,2,0,1,1,12,1202,99,2,28,4,4,6,104,6
27236,2020,11,3,2,16,3,2,12,1202,99,1,47,8,8,10,104,6
27237,2020,11,4,3,16,3,2,12,1202,99,1,33,5,5,7,104,6
27238,2020,11,6,5,11,2,1,12,1204,99,1,35,6,6,8,104,6
27239,2020,11,6,5,12,3,2,12,1202,99,1,41,7,7,9,104,6
27240,2020,11,9,1,8,2,1,12,1215,99,1,38,6,6,8,104,6
27241,2020,11,9,1,12,3,2,12,1202,99,1,26,4,4,6,104,6
27242,2020,11,11,3,10,2,1,12,1203,99,2,17,2,2,4,104,6
27243,2020,11,12,4,13,3,2,12,1219,99,1,25,4,4,6,104,6
27244,2020,11,12,4,11,2,1,12,1201,99,2,42,7,7,9,104,6
27245,2020,11,13,5,8,2,1,12,1202,99,2,26,4,4,6,104,6
27246,2020,11,13,5,10,2,1,12,1223,99,1,25,4,4,6,74,6
27247,2020,11,16,1,11,2,1,12,1227,99,1,34,5,5,7,74,6
27248,2020,11,16,1,16,3,2,12,1202,99,1,44,7,7,9,104,6
27249,2020,11,16,1,15,3,2,12,1201,99,1,44,7,7,9,104,6
27250,2020,11,16,1,15,3,2,12,1229,99,2,28,4,4,6,104,6
27251,2020,11,6,5,14,3,2,7,707,99,1,20,3,3,5,104,6
27252,2020,11,9,1,10,2,1,7,701,99,1,28,4,4,6,97,6
27253,2020,11,10,2,22,4,3,7,701,99,1,22,3,3,5,104,6
27254,2020,11,12,4,12,3,2,7,709,99,1,25,4,4,6,104,6
27255,2020,11,16,1,16,3,2,7,710,99,2,56,10,10,12,97,6
27256,2020,11,7,6,14,3,2,19,1904,99,2,34,5,5,7,74,6
27257,2020,11,12,4,11,2,1,19,1902,99,2,42,7,7,9,74,6
27258,2020,11,14,6,11,2,1,19,1906,99,2,29,4,4,6,74,6
27259,2020,11,14,6,11,2,1,19,1905,99,2,30,5,5,7,74,6
27260,2020,11,4,3,11,2,1,2,205,99,1,28,4,4,6,74,6
27261,2020,11,5,4,15,3,2,2,208,99,1,51,9,9,11,74,6
27262,2020,11,3,2,18,4,3,14,1401,99,1,22,3,3,5,74,6
27263,2020,11,4,3,15,3,2,14,1401,99,2,28,4,4,6,74,6
27264,2020,11,5,4,23,4,3,14,1401,99,1,53,9,9,11,74,6
27265,2020,11,5,4,23,4,3,14,1401,99,1,32,5,5,7,74,6
27266,2020,11,7,6,7,2,1,14,1401,99,1,29,4,4,6,74,6
27267,2020,11,8,7,15,3,2,14,1401,99,1,26,4,4,6,74,6
27268,2020,11,9,1,17,3,2,14,1401,99,1,47,8,8,10,74,6
27269,2020,11,11,3,14,3,2,14,1401,99,1,38,6,6,8,74,6
27270,2020,11,11,3,12,3,2,14,1401,99,2,23,3,3,5,74,6
27271,2020,11,13,5,11,2,1,14,1406,99,2,16,2,2,4,74,6
27272,2020,11,14,6,13,3,2,14,1412,99,2,28,4,4,6,74,6
27273,2020,11,3,2,9,2,1,3,301,99,1,28,4,4,6,97,6
27274,2020,11,3,2,13,3,2,3,312,99,1,30,5,5,7,97,6
27275,2020,11,3,2,8,2,1,3,301,99,1,39,6,6,8,97,6
27276,2020,11,5,4,10,2,1,3,307,99,1,34,5,5,7,104,6
27277,2020,11,5,4,15,3,2,3,313,99,2,43,7,7,9,104,6
27278,2020,11,5,4,19,4,3,3,306,99,2,999,12,16,18,104,6
27279,2020,11,6,5,10,2,1,3,301,99,2,26,4,4,6,104,6
27280,2020,11,6,5,12,3,2,3,301,99,1,37,6,6,8,97,6
27281,2020,11,6,5,13,3,2,3,306,99,1,33,5,5,7,97,6
27282,2020,11,6,5,17,3,2,3,307,99,1,32,5,5,7,104,6
27283,2020,11,6,5,17,3,2,3,308,99,2,45,8,8,10,104,6
27284,2020,11,7,6,12,3,2,3,313,99,1,29,4,4,6,104,6
27285,2020,11,8,7,21,4,3,3,307,99,1,20,3,3,5,104,6
27286,2020,11,9,1,11,2,1,3,309,99,2,64,11,11,13,104,6
27287,2020,11,9,1,14,3,2,3,310,99,1,30,5,5,7,104,6
27288,2020,11,10,2,13,3,2,3,309,99,2,32,5,5,7,104,6
27289,2020,11,10,2,17,3,2,3,312,99,1,50,9,9,11,104,6
27290,2020,11,11,3,11,2,1,3,309,99,1,30,5,5,7,104,6
27291,2020,11,10,2,15,3,2,3,308,99,1,50,9,9,11,104,6
27292,2020,11,12,4,15,3,2,3,309,99,1,50,9,9,11,104,6
27293,2020,11,12,4,11,2,1,3,308,99,1,50,9,9,11,104,6
27294,2020,11,13,5,7,2,1,3,303,99,1,999,12,16,18,104,6
27295,2020,11,13,5,7,2,1,3,309,99,1,37,6,6,8,104,6
27296,2020,11,14,6,8,2,1,3,309,99,1,23,3,3,5,97,6
27297,2020,11,15,7,13,3,2,3,311,99,1,26,4,4,6,104,6
27298,2020,11,15,7,15,3,2,3,315,99,2,34,5,5,7,104,6
27299,2020,11,15,7,22,4,3,3,307,99,2,38,6,6,8,104,6
27300,2020,11,16,1,14,3,2,3,311,99,1,35,6,6,8,104,6
27301,2020,11,3,2,14,3,2,1,117,99,1,43,7,7,9,104,6
27302,2020,11,3,2,13,3,2,1,115,99,9,999,12,16,18,97,6
27303,2020,11,3,2,99,5,4,1,115,99,1,27,4,4,6,104,6
27304,2020,11,4,3,99,5,4,1,114,99,9,999,12,16,18,104,6
27305,2020,11,5,4,99,5,4,1,114,99,9,999,12,16,18,104,6
27306,2020,11,5,4,18,4,3,1,117,99,9,999,12,16,18,104,6
27307,2020,11,7,6,14,3,2,1,117,99,2,37,6,6,8,97,6
27308,2020,11,10,2,11,2,1,1,116,99,1,33,5,5,7,104,6
27309,2020,11,10,2,16,3,2,1,117,99,1,47,8,8,10,104,6
27310,2020,11,10,2,12,3,2,1,117,99,2,30,5,5,7,97,6
27311,2020,11,10,2,13,3,2,1,116,99,1,35,6,6,8,104,6
27312,2020,11,10,2,13,3,2,1,114,99,2,999,12,16,18,104,6
27313,2020,11,11,3,13,3,2,1,116,99,1,28,4,4,6,104,6
27314,2020,11,11,3,11,2,1,1,114,99,2,40,7,7,9,104,6
27315,2020,11,11,3,9,2,1,1,117,99,2,999,12,16,18,104,6
27316,2020,11,11,3,15,3,2,1,116,99,2,40,7,7,9,104,6
27317,2020,11,12,4,13,3,2,1,114,99,2,999,12,16,18,104,6
27318,2020,11,12,4,11,2,1,1,114,99,1,999,12,16,18,97,6
27319,2020,11,12,4,11,2,1,1,114,99,1,999,12,16,18,97,6
27320,2020,11,13,5,10,2,1,1,114,99,2,999,12,16,18,104,6
27321,2020,11,16,1,10,2,1,9,922,99,1,20,3,3,5,104,6
27322,2020,11,16,1,12,3,2,9,917,99,1,45,8,8,10,104,6
27323,2020,11,17,2,8,2,1,12,1220,99,2,27,4,4,6,104,6
27324,2020,11,17,2,8,2,1,12,1222,99,1,59,10,10,12,104,6
27325,2020,11,19,4,14,3,2,12,1230,99,2,24,3,3,5,104,6
27326,2020,11,20,5,11,2,1,9,920,99,1,37,6,6,8,104,6
27327,2020,11,21,6,14,3,2,12,1221,99,2,30,5,5,7,104,6
27328,2020,11,21,6,9,2,1,12,1221,99,1,21,3,3,5,104,6
27329,2020,11,21,6,15,3,2,9,920,99,1,56,10,10,12,104,6
27330,2020,11,22,7,10,2,1,9,920,99,2,19,2,2,4,104,6
27331,2020,11,25,3,14,3,2,9,920,99,1,34,5,5,7,104,6
27332,2020,11,25,3,19,4,3,9,920,99,1,26,4,4,6,104,6
27333,2020,11,26,4,99,5,4,12,1222,99,2,999,12,16,18,104,6
27334,2020,11,27,5,12,3,2,9,920,99,2,48,8,8,10,104,6
27335,2020,11,27,5,15,3,2,9,920,99,1,20,3,3,5,104,6
27336,2020,11,28,6,12,3,2,9,920,99,2,40,7,7,9,104,6
27337,2020,11,18,3,15,3,2,2,207,99,1,62,11,11,13,97,6
27338,2020,11,19,4,8,2,1,2,201,99,1,40,7,7,9,97,6
27339,2020,11,19,4,10,2,1,2,207,99,2,18,2,2,4,74,6
27340,2020,11,28,6,15,3,2,2,201,99,2,28,4,4,6,74,6
27341,2020,11,26,4,18,4,3,2,205,99,2,26,4,4,6,74,6
27342,2020,11,28,6,8,2,1,2,206,99,2,52,9,9,11,97,6
27343,2020,11,28,6,8,2,1,2,207,99,1,26,4,4,6,97,6
27344,2020,11,16,1,11,2,1,1,117,99,1,27,4,4,6,104,6
27345,2020,11,16,1,9,2,1,1,115,99,2,23,3,3,5,104,6
27346,2020,11,18,3,99,5,4,1,116,99,2,29,4,4,6,104,6
27347,2020,11,18,3,10,2,1,1,116,99,1,64,11,11,13,104,6
27348,2020,11,18,3,19,4,3,1,116,99,1,40,7,7,9,104,6
27349,2020,11,18,3,99,5,4,1,116,99,2,38,6,6,8,104,6
27350,2020,11,18,3,8,2,1,1,116,99,2,38,6,6,8,104,6
27351,2020,11,18,3,99,5,4,1,115,99,1,37,6,6,8,104,6
27352,2020,11,20,5,99,5,4,1,114,99,9,999,12,16,18,104,6
27353,2020,11,24,2,14,3,2,1,114,99,2,48,8,8,10,104,6
27354,2020,11,24,2,11,2,1,1,114,99,1,34,5,5,7,104,6
